C;() C is the third letter of the English alphabet. It is from the Latin letter C, which in old Latin represented the sounds of k, and g (in go); its original value being the latter. In Anglo-Saxon words, or Old English before the Norman Conquest, it always has the sound of k. The Latin C was the same letter as the Greek /, /, and came from the Greek alphabet. The Greeks got it from the Ph/nicians. The English name of C is from the Latin name ce, and was derived, probably, through the French. Etymologically C is related to g, h, k, q, s (and other sibilant sounds). Examples of these relations are in L. acutus, E. acute, ague; E. acrid, eager, vinegar; L. cornu, E. horn; E. cat, kitten; E. coy, quiet; L. circare, OF. cerchier, E. search.
C;() The keynote of the normal or natural scale, which has neither flats nor sharps in its signature; also, the third note of the relative minor scale of the same.
C;() C after the clef is the mark of common time, in which each measure is a semibreve (four fourths or crotchets); for alla breve time it is written /.
Circumvallate;(v. t.) To surround with a rampart or wall.
Circumvallate;(a.) Surrounded with a wall
Circumvallate;(a.) Surrounded by a ridge or elevation; as, the circumvallate papillae, near the base of the tongue.
Circumvallation;(n.) The act of surrounding with a wall or rampart.
Circumvallation;(n.) A line of field works made around a besieged place and the besieging army, to protect the camp of the besiegers against the attack of an enemy from without.
Circumvection;(n.) The act of carrying anything around, or the state of being so carried.
Circumvented;(imp. & p. p.) of Circumvent
Circumventing;(p. pr. vb. n.) of Circumvent
Circumvent;(v. t.) To gain advantage over by arts, stratagem, or deception; to decieve; to delude; to get around.
Circumvention;(n.) The act of prevailing over another by arts, address, or fraud; deception; fraud; imposture; delusion.
Circumventive;(a.) Tending to circumvent
Circumventor;(n.) One who circumvents
Circumvest;(v. t.) To cover round, as with a garment; to invest.
Circumvolant;(a.) Flying around.
Circumvolation;(n.) The act of flying round.
Circumvolution;(n.) The act of rolling round
Circumvolution;(n.) A thing rolled round another.
Circumvolution;(n.) A roundabout procedure
Circumvolved;(imp. & p. p.) of Circumvolve
Circumvolving;(p. pr. vb. n.) of Circumvolve
Circumvolve;(v. t.) To roll round
Circumvolve;(v. i.) To roll round
Circuses;(pl. ) of Circus
Circus;(n.) A level oblong space surrounded on three sides by seats of wood, earth, or stone, rising in tiers one above another, and divided lengthwise through the middle by a barrier around which the track or course was laid out. It was used for chariot races, games, and public shows.
Circus;(n.) A circular inclosure for the exhibition of feats of horsemanship, acrobatic displays, etc. Also, the company of performers, with their equipage.
Circus;(n.) Circuit
Cirlbunting;() A European bunting (Emberiza cirlus).
Cirque;(n.) A circle
Cirque;(n.) A kind of circular valley in the side of a mountain, walled around by precipices of great height.
Cirrate;(a.) Having cirri along the margin of a part or organ.
Cirrhiferous;(a.) See Cirriferous.
Cirrhose;(a.) Same as Cirrose.
Cirrhosis;(n.) A disease of the liver in which it usually becomes smaller in size and more dense and fibrous in consistence; hence sometimes applied to similar changes in other organs, caused by increase in the fibrous framework and decrease in the proper substance of the organ.
Cirrhotic;(a.) Pertaining to, caused by, or affected with, cirrhosis; as, cirrhotic degeneration; a cirrhotic liver.
Cirrhous;(a.) See Cirrose.
Cirrhus;(n.) Same as Cirrus.
Cirri;(n. pl.) See Cirrus.
Cirriferous;(a.) Bearing cirri, as many plants and animals.
Cirriform;(a.) Formed like a cirrus or tendril
Cirrigerous;(a.) Having curled locks of hair; supporting cirri, or hairlike appendages.
Cirrigrade;(a.) Moving or moved by cirri, or hairlike appendages.
Cirriped;(n.) One of the Cirripedia.
Cirripedia;(n. pl.) An order of Crustacea including the barnacles. When adult, they have a calcareous shell composed of several pieces. From the opening of the shell the animal throws out a group of curved legs, looking like a delicate curl, whence the name of the group. See Anatifa.
Cirrobranchiata;(n. pl.) A division of Mollusca having slender, cirriform appendages near the mouth; the Scaphopoda.
Cirro-cumulus;(n.) See under Cloud.
Cirrose;(a.) Bearing a tendril or tendrils; as, a cirrose leaf.
Cirrose;(a.) Resembling a tendril or cirrus.
Cirrostomi;(n. pl.) The lowest group of vertebrates
Cirro-stratus;(n.) See under Cloud.
Cirrous;(a.) Cirrose.
Cirrous;(a.) Tufted
Cirri;(pl. ) of Cirrus
Cirrus;(n.) A tendril or clasper.
Cirrus;(n.) A soft tactile appendage of the mantle of many Mollusca, and of the parapodia of Annelida. Those near the head of annelids are Tentacular cirri; those of the last segment are caudal cirri.
Cirrus;(n.) The jointed, leglike organs of Cirripedia. See Annelida, and Polychaeta.
Cirrus;(n.) The external male organ of trematodes and some other worms, and of certain Mollusca.
Cirrus;(n.) See under Cloud.
Cirsocele;(n.) The varicose dilatation of the spermatic vein.
Cirsoid;(a.) Varicose.
Cirsotomy;(n.) Any operation for the removal of varices by incision.
Cis-;() A Latin preposition, sometimes used as a prefix in English words, and signifying on this side.
Cisalpine;(a.) On the hither side of the Alps with reference to Rome, that is, on the south side of the Alps; -- opposed to transalpine.
Cisatlantic;(a.) On this side of the Atlantic Ocean; -- used of the eastern or the western side, according to the standpoint of the writer.
Cisco;(n.) The Lake herring (Coregonus Artedi), valuable food fish of the Great Lakes of North America. The name is also applied to C. Hoyi, a related species of Lake Michigan.
Ciselure;(n.) The process of chasing on metals; also, the work thus chased.
Cisleithan;(a.) On the Austrian side of the river Leitha
Cismontane;(a.) On this side of the mountains. See under Ultramontane.
Cispadane;(a.) On the hither side of the river Po with reference to Rome; that is, on the south side.
Cissoid;(n.) A curve invented by Diocles, for the purpose of solving two celebrated problems of the higher geometry; viz., to trisect a plane angle, and to construct two geometrical means between two given straight lines.
Cist;(n.) A box or chest. Specifically: (a) A bronze receptacle, round or oval, frequently decorated with engravings on the sides and cover, and with feet, handles, etc., of decorative castings. (b) A cinerary urn. See Illustration in Appendix.
Cist;(n.) See Cyst.
Cisted;(a.) Inclosed in a cyst. See Cysted.
Cistercian;(n.) A monk of the prolific branch of the Benedictine Order, established in 1098 at Citeaux, in France, by Robert, abbot of Molesme. For two hundred years the Cistercians followed the rule of St. Benedict in all its rigor.
Cistercian;(a.) Of or pertaining to the Cistercians.
Cistern;(n.) An artificial reservoir or tank for holding water, beer, or other liquids.
Cistern;(n.) A natural reservoir
Cistic;(a.) See Cystic.
Cit;(n.) A citizen
Citable;(a.) Capable of being cited.
Citadel;(n.) A fortress in or near a fortified city, commanding the city and fortifications, and intended as a final point of defense.
Cital;(n.) Summons to appear, as before a judge.
Cital;(n.) Citation
Citation;(n.) An official summons or notice given to a person to appear
Citation;(n.) The act of citing a passage from a book, or from another person, in his own words; also, the passage or words quoted; quotation.
Citation;(n.) Enumeration; mention; as, a citation of facts.
Citation;(n.) A reference to decided cases, or books of authority, to prove a point in law.
Citator;(n.) One who cites.
Citatory;(a.) Having the power or form of a citation; as, letters citatory.
Cited;(imp. & p. p.) of Cite
Citing;(p. pr. & vb. n.) of Cite
Cite;(v. t.) To call upon officially or authoritatively to appear, as before a court; to summon.
Cite;(v. t.) To urge
Cite;(v. t.) To quote; to repeat, as a passage from a book, or the words of another.
Cite;(v. t.) To refer to or specify, as for support, proof, illustration, or confirmation.
Cite;(v. t.) To bespeak
Cite;(v. t.) To notify of a proceeding in court.
Citer;(n.) One who cites.
Citess;(n.) A city woman
Cithara;(n.) An ancient instrument resembling the harp.
Citharistic;(a.) Pertaining, or adapted, to the cithara.
Cithern;(n.) See Cittern.
Citicism;(n.) The manners of a cit or citizen.
Citied;(a.) Belonging to, or resembling, a city.
Citied;(a.) Containing, or covered with, cities.
Citified;(a.) Aping, or having, the manners of a city.
Citigradae;(n. pl.) A suborder of Arachnoidea, including the European tarantula and the wolf spiders (Lycosidae) and their allies, which capture their prey by rapidly running and jumping. See Wolf spider.
Citigrade;(a.) Pertaining to the Citigradae.
Citigrade;(n.) One of the Citigradae.
Citiner;(n.) One who is born or bred in a city
Citizen;(n.) One who enjoys the freedom and privileges of a city; a freeman of a city, as distinguished from a foreigner, or one not entitled to its franchises.
Citizen;(n.) An inhabitant of a city
Citizen;(n.) A person, native or naturalized, of either sex, who owes allegiance to a government, and is entitled to reciprocal protection from it.
Citizen;(n.) One who is domiciled in a country, and who is a citizen, though neither native nor naturalized, in such a sense that he takes his legal status from such country.
Citizen;(a.) Having the condition or qualities of a citizen, or of citizens; as, a citizen soldiery.
Citizen;(a.) Of or pertaining to the inhabitants of a city
Citizeness;(n.) A female citizen.
Citizenship;(n.) The state of being a citizen
Citole;(n.) A musical instrument
Citraconic;(a.) Pertaining to, derived from, or having certain characteristics of, citric and aconitic acids.
Citrate;(n.) A salt of citric acid.
Citric;(a.) Of, pertaining to, or derived from, the citron or lemon; as, citric acid.
Citrination;(n.) The process by which anything becomes of the color of a lemon; esp., in alchemy, the state of perfection in the philosopher's stone indicated by its assuming a deep yellow color.
Citrine;(a.) Like a citron or lemon
Citrine;(n.) A yellow, pellucid variety of quartz.
Citron;(n.) A fruit resembling a lemon, but larger, and pleasantly aromatic. The thick rind, when candied, is the citron of commerce.
Citron;(n.) A citron tree.
Citron;(n.) A citron melon.
Citrus;(n.) A genus of trees including the orange, lemon, citron, etc., originally natives of southern Asia.
Cittern;(n.) An instrument shaped like a lute, but strung with wire and played with a quill or plectrum.
Cittern-head;(n.) Blockhead
Cities;(pl. ) of City
City;(n.) A large town.
City;(n.) A corporate town; in the United States, a town or collective body of inhabitants, incorporated and governed by a mayor and aldermen or a city council consisting of a board of aldermen and a common council; in Great Britain, a town corporate, which is or has been the seat of a bishop, or the capital of his see.
City;(n.) The collective body of citizens, or inhabitants of a city.
City;(a.) Of or pertaining to a city.
Cive;(n.) Same as Chive.
Civet;(n.) A substance, of the consistence of butter or honey, taken from glands in the anal pouch of the civet (Viverra civetta). It is of clear yellowish or brownish color, of a strong, musky odor, offensive when undiluted, but agreeable when a small portion is mixed with another substance. It is used as a perfume.
Civet;(n.) The animal that produces civet (Viverra civetta); -- called also civet cat. It is carnivorous, from two to three feet long, and of a brownish gray color, with transverse black bands and spots on the body and tail. It is a native of northern Africa and of Asia. The name is also applied to other species.
Civet;(v. t.) To scent or perfume with civet.
Civic;(a.) Relating to, or derived from, a city or citizen; relating to man as a member of society, or to civil affairs.
Civicism;(n.) The principle of civil government.
Civics;(n.) The science of civil government.
Civil;(a.) Pertaining to a city or state, or to a citizen in his relations to his fellow citizens or to the state; within the city or state.
Civil;(a.) Subject to government
Civil;(a.) Performing the duties of a citizen
Civil;(a.) Having the manners of one dwelling in a city, as opposed to those of savages or rustics; polite; courteous; complaisant; affable.
Civil;(a.) Pertaining to civic life and affairs, in distinction from military, ecclesiastical, or official state.
Civil;(a.) Relating to rights and remedies sought by action or suit distinct from criminal proceedings.
Civilian;(n.) One skilled in the civil law.
Civilian;(n.) A student of the civil law at a university or college.
Civilian;(n.) One whose pursuits are those of civil life, not military or clerical.
Civilist;(n.) A civilian.
Civilities;(pl. ) of Civillty
Civillty;(n.) The state of society in which the relations and duties of a citizen are recognized and obeyed
Civillty;(n.) A civil office, or a civil process
Civillty;(n.) Courtesy
Civilizable;(a.) Capable of being civilized.
Civilization;(n.) The act of civilizing, or the state of being civilized; national culture; refinement.
Civilization;(n.) Rendering a criminal process civil.
